ID;SchoolCode;SchoolName
27615;001636;SOUTHWESTERN ILLINOIS COLLEGE
27616;001638;BLACK HAWK COLLEGE
27617;001639;BLACKBURN COLLEGE
27618;001640;PRAIRIE STATE COLLEGE
27619;001641;BRADLEY UNIVERSITY
27620;001643;SPOON RIVER COLLEGE
27621;001647;CITY COLLEGES OF CHICAGO
27622;001648;TRUMAN COLLEGE
27623;001649;RICHARD J DALEY COLLEGE
27624;001650;CITY COLLEGES OF CHICAGO-MALCOLM X
27625;001652;HAROLD WASHINGTON COLLEGE
27626;001653;OLIVE-HARVEY COLLEGE
27627;001654;KENNEDY KING COLLEGE
27628;001655;WRIGHT COLLEGE
27629;001657;MIDWESTERN UNIVERSITY
27630;001659;ROSALIND FRANKLIN UNIVERSITY OF MEDICINE
27631;001663;SPERTUS COLLEGE
27632;001664;UNIVERSITY OF ST FRANCIS
27633;001665;COLUMBIA COLLEGE
27634;001666;CONCORDIA UNIVERSITY
27635;001669;DANVILLE AREA COMMUNITY COLLEGE
27636;001671;DEPAUL UNIVERSITY
27637;001674;EASTERN ILLINOIS UNIVERSITY
27638;001675;ELGIN COMMUNITY COLLEGE
27639;001676;ELMHURST COLLEGE
27640;001678;EUREKA COLLEGE
27641;001681;HIGHLAND COMMUNITY COLLEGE
27642;001684;GREENVILLE COLLEGE
27643;001685;HEBREW THEOLOGICAL COLLEGE
27644;001688;ILLINOIS COLLEGE
27645;001689;ILLINOIS COLLEGE OF OPTOMETRY
27646;001691;ILLINOIS INSTITUTE OF TECHNOLOGY
27647;001692;ILLINOIS STATE UNIVERSITY
27648;001693;NORTHEASTERN ILLINOIS UNIV
27649;001694;CHICAGO STATE UNIVERSITY
27650;001696;ILLINOIS WESLEYAN UNIVERSITY
27651;001699;JOLIET JUNIOR COLLEGE
27652;001700;JUDSON UNIVERSITY
27653;001701;KASKASKIA COLLEGE
27654;001703;KENDALL COLLEGE
27655;001704;KNOX COLLEGE
27656;001705;ILLINOIS VALLEY COMMUNITY COLLEGE
27657;001706;LAKE FOREST COLLEGE
27658;001707;LEWIS UNIVERSITY
27659;001708;LINCOLN CHRISTIAN UNIVERSITY
27660;001709;LINCOLN COLLEGE
27661;001710;LOYOLA UNIVERSITY CHICAGO
27662;001716;MACCORMAC COLLEGE
27663;001717;MACMURRAY COLLEGE
27664;001722;MCKENDREE UNIVERSITY
27665;001724;MILLIKIN UNIVERSITY
27666;001725;MONMOUTH COLLEGE
27667;001727;MOODY BIBLE INSTITUTE
27668;001728;MORTON COLLEGE
27669;001732;NATIONAL UNIV OF HEALTH SCIENCES
27670;001733;NATIONAL-LOUIS UNIVERSITY
27671;001734;NORTH CENTRAL COLLEGE
27672;001735;NORTH PARK UNIVERSITY
27673;001737;NORTHERN ILLINOIS UNIVERSITY
27674;001739;NORTHWESTERN UNIV
27675;001741;OLIVET NAZARENE UNIVERSITY
27676;001742;IL EASTERN COMM COLGS-OLNEY CENTRAL
27677;001745;QUINCY UNIVERSITY
27678;001746;ROBERT MORRIS UNIVERSITY ILLINOIS
27679;001747;ROCK VALLEY COLLEGE
27680;001748;ROCKFORD UNIVERSITY
27681;001749;ROOSEVELT UNIVERSITY
27682;001750;DOMINICAN UNIVERSITY
27683;001752;SAUK VALLEY COMMUNITY COLLEGE
27684;001753;SCHOOL OF ART INSTITUTE OF CHICAGO
27685;001756;SHIMER COLLEGE
27686;001757;SOUTHEASTERN ILLINOIS COLLEGE
27687;001758;SOUTHERN ILL UNIV-CARBONDALE
27688;001759;SOUTHERN ILL UNIV-EDWARDSVILLE
27689;001767;BENEDICTINE UNIVERSITY
27690;001768;ST XAVIER UNIVERSITY
27691;001769;SOUTH SUBURBAN COLLEGE
27692;001771;TRINITY CHRISTIAN COLLEGE
27693;001772;TRINITY INTERNATIONAL UNIVERSITY
27694;001773;TRITON COLLEGE
27695;001774;UNIVERSITY OF CHICAGO
27696;001775;UNIV OF ILLINOIS @ URBANA-CHAMPAIGN
27697;001776;UNIV OF ILLINOIS AT CHICAGO
27698;001778;VANDERCOOK COLLEGE OF MUSIC
27699;001779;IL EASTERN COMM COLGS-WABASH VALLEY
27700;001780;WESTERN ILLINOIS UNIVERSITY
27701;001781;WHEATON COLLEGE
27702;001783;WORSHAM COLLEGE OF MORTUARY SCIENCE
27703;001784;ANCILLA COLLEGE-FINANCIAL AID OFFC
27704;001785;ANDERSON UNIVERSITY
27705;001786;BALL STATE UNIVERSITY
27706;001787;BETHEL COLLEGE INC
27707;001788;BUTLER UNIVERSITY
27708;001792;DEPAUW UNIVERSITY
27709;001793;EARLHAM COLLEGE
27710;001795;UNIVERSITY OF EVANSVILLE
27711;001798;FRANKLIN COLLEGE OF INDIANA
27712;001799;GOSHEN COLLEGE
27713;001800;GRACE COLLEGE & THEO SEMINARY
27714;001801;HANOVER COLLEGE
27715;001803;HUNTINGTON UNIVERSITY
27716;001804;UNIVERSITY OF INDIANAPOLIS
27717;001805;INDIANA INSTITUTE OF TECHNOLOGY
27718;001807;INDIANA STATE UNIVERSITY
27719;001808;UNIVERSITY OF SOUTHERN INDIANA
27720;001809;INDIANA UNIVERSITY-BLOOMINGTON
27721;001811;INDIANA UNIV-EAST
27722;001813;INDIANA UNIV-PURDUE UNIV INDPLS
27723;001814;INDIANA UNIV KOKOMO
27724;001815;INDIANA UNIV-NORTHWEST
27725;001816;INDIANA UNIVERSITY - SOUTH BEND
27726;001817;INDIANA UNIVERSITY-SOUTHEAST
27727;001820;MANCHESTER UNIVERSITY
27728;001821;MARIAN UNIVERSITY
27729;001822;INDIANA WESLEYAN UNIVERSITY
27730;001823;ASSOCIATED MENNONITE BIBLICAL SEM
27731;001824;OAKLAND CITY UNIVERSITY
27732;001825;PURDUE UNIVERSITY
27733;001826;PURDUE UNIV NORTH CENTRAL CAMPUS
27734;001827;PURDUE UNIV CALUMET
27735;001828;INDIANA UNIV-PURDUE UNIV FORT WAYNE
27736;001830;ROSE HULMAN INSTITUTE OF TECHNOLOGY
27737;001832;UNIVERSITY OF SAINT FRANCIS
27738;001833;ST JOSEPH'S COLLEGE
27739;001834;CALUMET COLLEGE OF SAINT JOSEPH
27740;001835;SAINT MARY-OF-THE-WOODS COLLEGE
27741;001836;ST MARY'S COLLEGE
27742;001838;TAYLOR UNIVERSITY
27743;001839;TRINE UNIVERSITY
27744;001840;UNIVERSITY OF NOTRE DAME
27745;001842;VALPARAISO UNIVERSITY
27746;001843;VINCENNES UNIVERSITY
27747;001844;WABASH COLLEGE
27748;001846;BRIAR CLIFF UNIVERSITY
27749;001847;BUENA VISTA UNIVERSITY
27750;001850;CENTRAL COLLEGE
27751;001852;CLARKE UNIVERSITY
27752;001853;CLINTON COMMUNITY COLLEGE
27753;001854;COE COLLEGE
27754;001856;CORNELL COLLEGE
27755;001857;SOUTHWESTERN COMMUNITY COLLEGE
27756;001858;DIVINE WORD COLLEGE
27757;001859;DORDT COLLEGE
27758;001860;DRAKE UNIVERSITY
27759;001862;ELLSWORTH COMMUNITY COLLEGE
27760;001864;IOWA LAKES COMMUNITY COLLEGE
27761;001866;GRACELAND UNIVERSITY
27762;001867;GRAND VIEW UNIVERSITY
27763;001868;GRINNELL COLLEGE
27764;001869;IOWA STATE UNIV SCIENCE & TECHNOLOG
27765;001871;IOWA WESLEYAN COLLEGE
27766;001873;LORAS COLLEGE
27767;001874;LUTHER COLLEGE
27768;001875;MARSHALLTOWN COMMUNITY COLLEGE
27769;001877;NORTH IOWA AREA COMMUNITY COLLEGE
27770;001879;MORNINGSIDE COLLEGE
27771;001880;MOUNT MERCY UNIVERSITY
27772;001881;ASHFORD UNIVERSITY
27773;001882;MUSCATINE COMMUNITY COLLEGE
27774;001883;NORTHWESTERN COLLEGE
27775;001887;SIMPSON COLLEGE
27776;001889;ST AMBROSE UNIVERSITY
27777;001890;UNIVERSITY OF NORTHERN IOWA
27778;001891;UNIVERSITY OF DUBUQUE
27779;001892;UNIVERSITY OF IOWA
27780;001893;UPPER IOWA UNIVERSITY
27781;001895;WALDORF COLLEGE
27782;001896;WARTBURG COLLEGE
27783;001900;WILLIAM PENN UNIVERSITY
27784;001901;ALLEN COUNTY COMMUNITY COLLEGE
27785;001902;COWLEY COUNTY COMMUNITY COLLEGE & AREA V
27786;001903;BAKER UNIVERSITY
27787;001904;BETHANY COLLEGE
27788;001905;BETHEL COLLEGE
27789;001906;BUTLER COUNTY COMMUNITY COLLEGE
27790;001908;CENTRAL CHRISTIAN COLLEGE OF KANSAS
27791;001909;CLOUD COUNTY COMMUNITY COLLEGE
27792;001910;COFFEYVILLE COMMUNITY COLLEGE
27793;001911;COLBY COMMUNITY COLLEGE
27794;001913;DODGE CITY COMMUNITY COLLEGE
27795;001914;DONNELLY COLLEGE
27796;001915;FORT HAYS STATE UNIVERSITY
27797;001916;FORT SCOTT COMMUNITY COLLEGE
27798;001917;BARCLAY COLLEGE
27799;001918;FRIENDS UNIVERSITY
27800;001919;GARDEN CITY COMMUNITY COLLEGE
27801;001920;HESSTON COLLEGE
27802;001921;HIGHLAND COMMUNITY COLLEGE
27803;001923;HUTCHINSON COMMUNITY COLLEGE
27804;001924;INDEPENDENCE COMMUNITY COLLEGE
27805;001925;KANSAS CITY KANSAS COMMUNITY CLG
27806;001926;PITTSBURG STATE UNIVERSITY
27807;001927;EMPORIA STATE UNIVERSITY
27808;001928;KANSAS STATE UNIVERSITY
27809;001929;KANSAS WESLEYAN UNIVERSITY
27810;001930;LABETTE COMMUNITY COLLEGE
27811;001931;MANHATTAN CHRISTIAN COLLEGE
27812;001933;MCPHERSON COLLEGE
27813;001936;NEOSHO COUNTY COMMUNITY COLLEGE
27814;001937;OTTAWA UNIVERSITY
27815;001938;PRATT COMMUNITY COLLEGE
27816;001939;NEWMAN UNIVERSITY
27817;001940;SOUTHWESTERN COLLEGE
27818;001943;UNIVERSITY OF ST MARY
27819;001945;STERLING COLLEGE
27820;001946;TABOR COLLEGE
27821;001948;UNIVERSITY OF KANSAS
27822;001949;WASHBURN UNIVERSITY
27823;001950;WICHITA STATE UNIVERSITY
27824;001951;ALICE LLOYD COLLEGE
27825;001952;ASBURY COLLEGE
27826;001954;BELLARMINE UNIVERSITY
27827;001955;BEREA COLLEGE
27828;001958;BRESCIA UNIVERSITY
27829;001959;CAMPBELLSVILLE UNIVERSITY
27830;001960;SPALDING UNIVERSITY
27831;001961;CENTRE COLLEGE
27832;001962;UNIVERSITY OF THE CUMBERLANDS
27833;001963;EASTERN KENTUCKY UNIVERSITY
27834;001964;GEORGETOWN COLLEGE
27835;001965;KENTUCKY CHRISTIAN UNIVERSITY
27836;001968;KENTUCKY STATE UNIVERSITY
27837;001969;KENTUCKY WESLEYAN COLLEGE
27838;001972;LINDSEY WILSON COLLEGE
27839;001975;MIDWAY UNIVERSITY
27840;001976;MOREHEAD STATE UNIVERSITY
27841;001977;MURRAY STATE UNIVERSITY
27842;001979;WEST KENTUCKY CMNTY & TECHNICAL COLG
27843;001980;UNIVERSITY OF PIKEVILLE
27844;001983;ST. CATHARINE COLLEGE
27845;001987;TRANSYLVANIA UNIVERSITY
27846;001988;UNION COLLEGE
27847;001989;UNIVERSITY OF KENTUCKY
27848;001990;ASHLAND COMMUNITY AND TECHNICAL COLLEGE
27849;001991;ELIZABETHTOWN COMMUNITY  AND TECHNICAL C
27850;001993;HENDERSON COMMUNITY COLLEGE
27851;001994;HOPKINSVILLE COMMUNITY COLLEGE
27852;001996;BIG SANDY COMMUNITY AND TECHNICAL COLG
27853;001997;SOMERSET COMMUNITY COLLEGE
27854;001998;SOUTHEAST KENTUCKY COMMUNITY AND TECHNIC
27855;001999;UNIVERSITY OF LOUISVILLE
27856;002001;THOMAS MORE COLLEGE
27857;002002;WESTERN KENTUCKY UNIVERSITY
27858;002003;CENTENARY COLLEGE OF LOUISIANA
27859;002004;DILLARD UNIVERSITY
27860;002005;NICHOLLS STATE UNIVERSITY
27861;002006;GRAMBLING STATE UNIVERSITY
27862;002007;LOUISIANA COLLEGE
27863;002008;LOUISIANA TECH UNIVERSITY
27864;002010;LOUISIANA STATE UNIV & A&M COLG
27865;002011;LOUISIANA STATE UNIV-ALEXANDRIA
27866;002012;LOUISIANA STATE UNIV-EUNICE
27867;002013;LOUISIANA STATE UNIV-SHREVEPORT
27868;002014;LA STATE UNIV HEALTH SCIENCES CTR
27869;002015;(THE) UNIVERSITY OF NEW ORLEANS
27870;002016;LOYOLA UNIVERSITY NEW ORLEANS
27871;002017;MCNEESE STATE UNIVERSITY
27872;002020;UNIVERSITY OF LOUISIANA AT MONROE
27873;002021;NORTHWESTERN STATE UNIVERSITY
27874;002023;OUR LADY OF HOLY CROSS COLLEGE
27875;002024;SOUTHEASTERN LOUISIANA UNIV
27876;002025;SOUTHERN UNIVERSITY A & M COLLEGE
27877;002026;SOUTHERN UNIV NEW ORLEANS
27878;002027;ST JOSEPH SEMINARY COLLEGE
27879;002029;TULANE UNIVERSITY
27880;002031;UNIV OF LOUISIANA AT LAFAYETTE
27881;002032;XAVIER UNIVERSITY OF LOUISIANA
27882;002033;UNIVERSITY OF MAINE-PRESQUE ISLE
27883;002036;BATES COLLEGE
27884;002038;BOWDOIN COLLEGE
27885;002039;COLBY COLLEGE
27886;002040;UNIVERSITY OF MAINE-FARMINGTON
27887;002041;UNIVERSITY OF MAINE-FORT KENT
27888;002043;HUSSON UNIVERSITY
27889;002044;MAINE MARITIME ACADEMY
27890;002050;UNIVERSITY OF NEW ENGLAND
27891;002051;SAINT JOSEPH'S COLLEGE
27892;002052;THOMAS COLLEGE
27893;002053;UNIVERSITY OF MAINE
27894;002055;UNIVERSITY OF MAINE-MACHIAS
27895;002057;ALLEGANY COLLEGE OF MARYLAND
27896;002058;ANNE ARUNDEL COMMUNITY COLLEGE
27897;002061;BALTIMORE CITY COMMUNITY COLLEGE
27898;002062;BOWIE STATE UNIVERSITY
27899;002063;COMMUNITY COLLEGE OF BALTIMORE COUNTY
27900;002064;COLLEGE OF SOUTHERN MARYLAND
27901;002065;NOTRE DAME OF MARYLAND UNIVERSITY
27902;002067;WASHINGTON ADVENTIST UNIVERSITY
27903;002068;COPPIN STATE UNIVERSITY
27904;002071;FREDERICK COMMUNITY COLLEGE
27905;002072;FROSTBURG STATE UNIVERSITY
27906;002073;GOUCHER COLLEGE
27907;002074;HAGERSTOWN COMMUNITY COLLEGE
27908;002075;HARFORD COMMUNITY COLLEGE
27909;002076;HOOD COLLEGE
27910;002077;JOHNS HOPKINS UNIVERSITY
27911;002078;LOYOLA UNIVERSITY MARYLAND
27912;002080;MARYLAND INST COLLEGE OF ART
27913;002083;MORGAN STATE UNIVERSITY
27914;002086;MOUNT SAINT MARY'S UNIVERSITY
27915;002087;NER ISRAEL RABBINICAL COLLEGE
27916;002089;PRINCE GEORGES COMMUNITY COLLEGE
27917;002091;SALISBURY UNIVERSITY
27918;002092;ST JOHN'S COLLEGE
27919;002093;ST JOHN'S COLLEGE
27920;002095;ST. MARY'S COLLEGE OF MARYLAND
27921;002096;ST MARY'S SEMINARY & UNIV
27922;002099;TOWSON UNIVERSITY
27923;002102;UNIVERSITY OF BALTIMORE
27924;002103;UNIVERSITY OF MARYLAND, COLLEGE PARK
27925;002104;UNIVERSITY OF MARYLAND, BALTIMORE
27926;002105;UMBC
27927;002106;UNIVERSITY MARYLAND EASTERN SHORE
27928;002107;STEVENSON UNIVERSITY
27929;002108;WASHINGTON COLLEGE
27930;002109;MCDANIEL COLLEGE
27931;002114;AMERICAN INTERNATIONAL COLLEGE
27932;002115;AMHERST COLLEGE
27933;002117;ANNA MARIA COLLEGE
27934;002118;ASSUMPTION COLLEGE
27935;002120;MERRIMACK COLLEGE
27936;002121;BABSON COLLEGE
27937;002122;BAY PATH COLLEGE
27938;002123;BECKER COLLEGE-WORCESTER
27939;002124;BENTLEY UNIVERSITY
27940;002126;BERKLEE COLLEGE OF MUSIC
27941;002128;BOSTON COLLEGE
27942;002129;BOSTON CONSERVATORY OF MUSIC
27943;002130;BOSTON UNIVERSITY
27944;002133;BRANDEIS UNIVERSITY
27945;002139;CLARK UNIVERSITY
27946;002140;ELMS COLLEGE
27947;002141;COLLEGE OF THE HOLY CROSS
27948;002143;CURRY COLLEGE
27949;002144;DEAN COLLEGE
27950;002145;EASTERN NAZARENE COLLEGE
27951;002146;EMERSON COLLEGE
27952;002147;EMMANUEL COLLEGE
27953;002148;ENDICOTT COLLEGE
27954;002150;FISHER COLLEGE
27955;002151;BENJAMIN FRANKLIN INSTITUTE OF TECH
27956;002153;GORDON COLLEGE
27957;002154;HELLENIC COLLEGE
27958;002155;HARVARD UNIVERSITY
27959;002157;HEBREW COLLEGE
27960;002158;LASELL COLLEGE
27961;002160;LESLEY UNIVERSITY
27962;002161;UMASS LOWELL
27963;002164;NEW ENGLAND COLLEGE OF OPTOMETRY
27964;002165;MASS. COLLEGE OF PHARMACY  & HEALTH SCIE
27965;002167;BERKSHIRE COMMUNITY COLLEGE
27966;002168;CAPE COD COMMUNITY COLLEGE
27967;002169;GREENFIELD COMMUNITY COLLEGE
27968;002170;HOLYOKE COMMUNITY COLLEGE
27969;002171;MASSACHUSETTS BAY COMMUNITY COLLEGE
27970;002172;MOUNT WACHUSETT COMMUNITY COLLEGE
27971;002173;NORTH SHORE COMMUNITY COLLEGE
27972;002174;NORTHERN ESSEX COMMUNITY COLLEGE
27973;002175;QUINSIGAMOND COMMUNITY COLLEGE
27974;002176;BRISTOL COMMUNITY COLLEGE
27975;002177;MASSASOIT COMMUNITY COLLEGE
27976;002178;MASSACHUSETTS INST OF TECHNOLOGY
27977;002180;MASSACHUSETTS COLLEGE OF ART AND DESIGN
27978;002181;MASSACHUSETTS MARITIME ACADEMY
27979;002183;BRIDGEWATER STATE UNIVERSITY
27980;002184;FITCHBURG STATE UNIVERSITY
27981;002185;FRAMINGHAM STATE COLLEGE
27982;002187;MASSACHUSETTS CLG OF LIBERAL ARTS
27983;002188;SALEM STATE UNIVERSITY
27984;002189;WESTFIELD STATE UNIVERSITY
27985;002190;WORCESTER STATE UNIVERSITY
27986;002192;MOUNT HOLYOKE COLLEGE
27987;002193;MOUNT IDA COLLEGE
27988;002194;NEW ENGLAND CONSERVATORY OF MUSIC
27989;002197;NICHOLS COLLEGE
27990;002199;NORTHEASTERN UNIVERSITY
27991;002201;PINE MANOR COLLEGE
27992;002205;QUINCY COLLEGE
27993;002206;REGIS COLLEGE
27994;002208;SIMMONS COLLEGE
27995;002209;SMITH COLLEGE
27996;002210;UNIV OF MASSACHUSETTS-DARTMOUTH
27997;002211;SPRINGFIELD COLLEGE
27998;002214;ST JOHN'S SEMINARY
27999;002217;STONEHILL COLLEGE
28000;002218;SUFFOLK UNIVERSITY
28001;002219;TUFTS UNIVERSITY
28002;002221;UNIV OF MASSACHUSETTS-AMHERST
28003;002222;UNIV OF MASSACHUSETTS-BOSTON
28004;002224;WELLESLEY COLLEGE
28005;002225;WENTWORTH INSTITUTE OF TECHNOLOGY
28006;002226;WESTERN NEW ENGLAND UNIVERSITY
28007;002227;WHEATON COLLEGE
28008;002228;WHEELOCK COLLEGE
28009;002229;WILLIAMS COLLEGE
28010;002233;WORCESTER POLYTECHNIC INSTITUTE
28011;002234;ADRIAN COLLEGE
28012;002235;ALBION COLLEGE
28013;002236;ALMA COLLEGE
28014;002237;ALPENA COMMUNITY COLLEGE
28015;002238;ANDREWS UNIVERSITY
28016;002239;AQUINAS COLLEGE
28017;002240;BAY DE NOC COMMUNITY COLLEGE
28018;002241;CALVIN COLLEGE
28019;002243;CENTRAL MICHIGAN UNIVERSITY
28020;002246;CLEARY UNIVERSITY
28021;002247;CONCORDIA UNIVERSITY - WISCONSIN - ANN A
28022;002249;DAVENPORT UNIVERSITY
28023;002251;DELTA COLLEGE
28024;002259;EASTERN MICHIGAN UNIVERSITY
28025;002260;FERRIS STATE UNIVERSITY
28026;002261;CHARLES STEWART MOTT COMMUNITY CLG
28027;002262;KETTERING UNIVERSITY
28028;002263;GLEN OAKS COMMUNITY COLLEGE
28029;002264;GOGEBIC COMMUNITY COLLEGE
28030;002265;GRACE BIBLE COLLEGE
28031;002266;CORNERSTONE UNIVERSITY
28032;002267;GRAND RAPIDS COMMUNITY COLLEGE
28033;002268;GRAND VALLEY STATE UNIVERSITY
28034;002269;GREAT LAKES CHRISTIAN COLLEGE
28035;002270;HENRY FORD COMMUNITY COLLEGE
28036;002273;HOPE COLLEGE
28037;002274;JACKSON COMMUNITY COLLEGE
28038;002275;KALAMAZOO COLLEGE
28039;002276;KELLOGG COMMUNITY COLLEGE
28040;002277;LAKE MICHIGAN COLLEGE
28041;002278;LANSING COMMUNITY COLLEGE
28042;002279;LAWRENCE TECHNOLOGICAL UNIVERSITY
28043;002282;MADONNA UNIVERSITY
28044;002284;MARYGROVE COLLEGE
28045;002288;ROCHESTER COLLEGE
28046;002290;MICHIGAN STATE UNIVERSITY
28047;002292;MICHIGAN TECHNOLOGICAL UNIV
28048;002293;LAKE SUPERIOR STATE UNIVERSITY
28049;002294;MONROE COUNTY COMMUNITY CLG
28050;002295;MONTCALM COMMUNITY COLLEGE
28051;002297;MUSKEGON COMMUNITY COLLEGE
28052;002299;NORTH CENTRAL MICHIGAN COLLEGE
28053;002301;NORTHERN MICHIGAN UNIVERSITY
28054;002302;NORTHWESTERN MICHIGAN COLLEGE
28055;002304;OAKLAND COMMUNITY COLLEGE - AUBURN HILLS
28056;002305;OAKLAND COMMUNITY COLLEGE - HIGHLAND LAK
28057;002306;OAKLAND COMMUNITY COLLEGE - ORCHARD RIDG
28058;002307;OAKLAND UNIVERSITY
28059;002308;OLIVET COLLEGE
28060;002310;ST. CLAIR COUNTY COMMUNITY COLLEGE
28061;002311;KUYPER COLLEGE
28062;002313;SACRED HEART MAJOR SEMINARY
28063;002314;SAGINAW VALLEY STATE UNIV
28064;002315;SCHOOLCRAFT COLLEGE
28065;002316;SIENA HEIGHTS UNIVERSITY
28066;002317;SOUTHWESTERN MICHIGAN COLLEGE
28067;002318;SPRING ARBOR UNIVERSITY
28068;002322;FINLANDIA UNIVERSITY
28069;002323;UNIVERSITY OF DETROIT MERCY
28070;002325;UNIVERSITY OF MICHIGAN - ANN ARBOR
28071;002326;UNIVERSITY OF MICHIGAN-DEARBORN
28072;002327;UNIVERSITY OF MICHIGAN-FLINT
28073;002328;WASHTENAW COMMUNITY COLLEGE
28074;002329;WAYNE STATE UNIVERSITY
28075;002330;WESTERN MICHIGAN UNIVERSITY
28076;002332;ANOKA-RAMSEY CC-CAMBRIDGE/COONRAPID
28077;002334;AUGSBURG COLLEGE
28078;002335;RIVERLAND COMMUNITY COLLEGE
28079;002336;BEMIDJI STATE UNIVERSITY
28080;002337;BETHANY LUTHERAN COLLEGE INC
28081;002338;BETHEL UNIVERSITY
28082;002339;CENTRAL LAKES COLG-BRAINERD/STAPLES
28083;002340;CARLETON COLLEGE
28084;002341;COLLEGE OF ST BENEDICT
28085;002342;ST. CATHERINE UNIVERSITY
28086;002343;COLLEGE OF ST SCHOLASTICA
28087;002345;UNIVERSITY OF ST THOMAS
28088;002346;CONCORDIA COLLEGE-MOORHEAD
28089;002347;CONCORDIA UNIVERSITY, ST PAUL, MN
28090;002350;VERMILION COMMUNITY COLLEGE
28091;002353;GUSTAVUS ADOLPHUS COLLEGE
28092;002354;HAMLINE UNIVERSITY
28093;002355;HIBBING COMMUNITY COLLEGE
28094;002356;ITASCA COMMUNITY COLLEGE
28095;002358;MACALESTER COLLEGE
28096;002360;MINNESOTA STATE UNIVERSITY, MANKATO
28097;002361;MARTIN LUTHER COLLEGE
28098;002362;MINNEAPOLIS COMM AND TECH COLLEGE
28099;002365;MINNEAPOLIS COLLEGE OF ART & DESIGN
28100;002366;CROSSROADS COLLEGE
28101;002367;MINNESOTA STATE UNIVERSITY MOORHEAD
28102;002369;NORTH CENTRAL UNIVERSITY
28103;002370;NORTH HENNEPIN COMMUNITY COLLEGE
28104;002371;UNIVERSITY OF NORTHWESTERN- ST PAUL
28105;002373;ROCHESTER COMMUNITY/TECH COLLEGE
28106;002375;SOUTHWEST MINNESOTA STATE UNIVERSITY
28107;002377;ST CLOUD STATE UNIVERSITY
28108;002379;SAINT JOHNS UNIVERSITY
28109;002380;SAINT MARY'S UNIVERSITY
28110;002382;ST OLAF COLLEGE
28111;002383;CROWN COLLEGE
28112;002385;NORTHLAND COMMUNITY & TECHNICAL CLG
28113;002388;UNIVERSITY OF MINNESOTA, DULUTH
28114;002389;UNIVERSITY OF MINNESOTA, MORRIS
28115;002393;MINNESOTA STATE COLLEGE-SE TECH
28116;002394;WINONA STATE UNIVERSITY
28117;002396;ALCORN STATE UNIVERSITY
28118;002397;BELHAVEN UNIVERSITY
28119;002398;BLUE MOUNTAIN COLLEGE
28120;002401;COAHOMA COMMUNITY COLLEGE
28121;002402;COPIAH-LINCOLN COMMUNITY COLLEGE
28122;002403;DELTA STATE UNIVERSITY
28123;002404;EAST CENTRAL COMMUNITY COLLEGE
28124;002405;EAST MISSISSIPPI COMM COLLEGE
28125;002407;HINDS COMMUNITY COLLEGE
28126;002408;HOLMES COMMUNITY COLLEGE
28127;002409;ITAWAMBA COMMUNITY COLLEGE
28128;002410;JACKSON STATE UNIVERSITY
28129;002411;JONES COUNTY JUNIOR COLLEGE
28130;002413;MERIDIAN COMMUNITY COLLEGE
28131;002414;MILLSAPS COLLEGE
28132;002415;MISSISSIPPI COLLEGE
28133;002416;MISSISSIPPI DELTA CMTY COLLEGE
28134;002417;MISSISSIPPI GULF CST CLG
28135;002422;MISSISSIPPI UNIV FOR WOMEN
28136;002423;MISSISSIPPI STATE UNIVERSITY
28137;002424;MISSISSIPPI VALLEY STATE UNIVERSITY
28138;002426;NORTHEAST MS CMNTY COLLEGE
28139;002427;NORTHWEST MISSISSIPPI COMMUNITY CLG
28140;002430;PEARL RIVER COMMUNITY COLLEGE
28141;002433;RUST COLLEGE
28142;002436;SOUTHWEST MISSISSIPPI CMNTY CLG
28143;002439;TOUGALOO COLLEGE
28144;002440;UNIVERSITY OF MISSISSIPPI
28145;002441;UNIVERSITY OF SOUTHERN MISSISSIPPI
28146;002447;WILLIAM CAREY UNIVERSITY
28147;002449;AVILA UNIVERSITY
28148;002450;CALVARY BIBLE COLLEGE
28149;002453;CENTRAL METHODIST UNIVERSITY
28150;002454;UNIVERSITY OF CENTRAL MISSOURI
28151;002456;COLUMBIA COLLEGE
28152;002458;COTTEY COLLEGE
28153;002459;CROWDER COLLEGE
28154;002460;CULVER STOCKTON COLLEGE
28155;002461;DRURY UNIVERSITY
28156;002463;EVANGEL UNIVERSITY
28157;002464;FONTBONNE UNIVERSITY
28158;002466;HARRIS - STOWE STATE UNIVERSITY
28159;002467;CONCEPTION SEMINARY COLLEGE
28160;002468;JEFFERSON COLLEGE
28161;002469;ST LOUIS COMMUNITY COLLEGE
28162;002473;KANSAS CITY ART INSTITUTE
28163;002476;KENRICK-GLENNON SEMINARY
28164;002479;LINCOLN UNIVERSITY
28165;002480;LINDENWOOD UNIVERSITY
28166;002482;MARYVILLE UNIVERSITY
28167;002484;METROPOLITAN COMMUNITY COLLEGE
28168;002485;MIDWESTERN BAPTIST THEOL SEMINARY
28169;002486;MINERAL AREA COLLEGE
28170;002488;MISSOURI SOUTHERN STATE UNIVERSITY
28171;002489;MISSOURI VALLEY COLLEGE
28172;002490;MISSOURI WESTERN STATE UNIVERSITY
28173;002491;MOBERLY AREA COMMUNITY COLLEGE
28174;002495;TRUMAN STATE UNIVERSITY
28175;002496;NORTHWEST MISSOURI STATE UNIV
28176;002498;PARK UNIVERSITY
28177;002499;ROCKHURST UNIVERSITY
28178;002500;COLLEGE OF THE OZARKS
28179;002501;SOUTHEAST MISSOURI STATE UNIV
